x,y
9.821,1.887
9.819,1.895
9.818,1.903
9.816,1.911
9.815,1.919
9.813,1.927
9.812,1.935
9.81,1.943
9.808,1.951
9.807,1.959
9.805,1.967
9.804,1.975
9.802,1.983
9.8,1.991
9.799,1.999
9.797,2.008
9.795,2.016
9.794,2.024
9.792,2.032
9.79,2.04
9.789,2.048
9.787,2.056
9.785,2.064
9.783,2.072
9.782,2.08
9.78,2.088
9.778,2.096
9.777,2.104
9.775,2.112
9.773,2.12
9.771,2.128
9.77,2.136
9.768,2.144
9.766,2.152
9.764,2.16
9.763,2.168
9.761,2.176
9.759,2.184
9.757,2.192
9.755,2.2
9.754,2.208
9.752,2.216
9.75,2.224
9.748,2.232
9.746,2.24
9.745,2.248
9.743,2.256
9.741,2.264
9.739,2.272
9.737,2.28
9.735,2.288
9.733,2.296
9.731,2.304
9.73,2.312
9.728,2.32
9.726,2.328
9.724,2.336
9.722,2.344
9.72,2.352
9.718,2.36
9.716,2.368
9.714,2.376
9.712,2.384
9.71,2.392
9.708,2.4
9.706,2.408
9.704,2.416
9.702,2.424
9.7,2.432
9.698,2.44
9.696,2.448
9.694,2.456
9.692,2.464
9.69,2.472
9.688,2.48
9.686,2.488
9.684,2.496
9.682,2.504
9.68,2.512
9.678,2.52
9.676,2.528
9.674,2.536
9.671,2.544
9.669,2.552
9.667,2.56
9.665,2.568
9.663,2.576
9.661,2.584
9.659,2.592
9.657,2.6
9.654,2.608
9.652,2.616
9.65,2.624
9.648,2.632
9.646,2.64
9.644,2.648
9.641,2.656
9.639,2.664
9.637,2.672
9.635,2.68
9.632,2.688
9.63,2.696
9.628,2.704
9.626,2.712
9.623,2.72
9.621,2.728
9.619,2.736
9.617,2.744
9.614,2.752
