x,y
39.5462,6.0088
39.546,6.0096
39.5459,6.0104
39.5458,6.0112
39.5457,6.012
39.5455,6.0128
39.5454,6.0136
39.5453,6.0144
39.5452,6.0152
39.5451,6.016
39.5449,6.0168
39.5448,6.0176
39.5447,6.0184
39.5446,6.0192
39.5445,6.02
39.5443,6.0208
39.5442,6.0216
39.5441,6.0224
39.544,6.0232
39.5438,6.024
39.5437,6.0248
39.5436,6.0256
39.5435,6.0264
39.5434,6.0272
39.5432,6.028
39.5431,6.0288
39.543,6.0296
39.5429,6.0304
39.5427,6.0312
39.5426,6.032
39.5425,6.0328
39.5424,6.0336
39.5423,6.0344
39.5421,6.0352
39.542,6.036
39.5419,6.0368
39.5418,6.0376
39.5416,6.0384
39.5415,6.0392
39.5414,6.04
39.5413,6.0408
39.5412,6.0416
39.541,6.0424
39.5409,6.0432
39.5408,6.044
39.5407,6.0448
39.5405,6.0456
39.5404,6.0464
39.5403,6.0472
39.5402,6.048
39.5401,6.0488
39.5399,6.0496
39.5398,6.0504
39.5397,6.0512
39.5396,6.052
39.5394,6.0528
39.5393,6.0536
39.5392,6.0544
39.5391,6.0552
39.539,6.056
39.5388,6.0568
39.5387,6.0576
39.5386,6.0584
39.5385,6.0592
39.5383,6.06
39.5382,6.0608
39.5381,6.0616
39.538,6.0624
39.5378,6.0632
39.5377,6.064
39.5376,6.0648
39.5375,6.0656
39.5374,6.0664
39.5372,6.0672
39.5371,6.068
39.537,6.0688
39.5369,6.0696
39.5367,6.0704
39.5366,6.0712
39.5365,6.072
39.5364,6.0728
39.5363,6.0736
39.5361,6.0744
39.536,6.0752
39.5359,6.076
39.5358,6.0768
39.5356,6.0776
39.5355,6.0784
39.5354,6.0792
39.5353,6.08
39.5351,6.0808
39.535,6.0816
39.5349,6.0824
39.5348,6.0832
39.5347,6.084
39.5345,6.0848
39.5344,6.0856
39.5343,6.0864
39.5342,6.0872
39.534,6.088
39.5339,6.0888
39.5338,6.0896
39.5337,6.0904
39.5335,6.0912
39.5334,6.092
39.5333,6.0928
39.5332,6.0936
39.5331,6.0944
39.5329,6.0952
39.5328,6.096
39.5327,6.0968
39.5326,6.0976
39.5324,6.0984
39.5323,6.0992
39.5322,6.1
39.5321,6.1008
39.5319,6.1016
39.5318,6.1024
39.5317,6.1032
39.5316,6.104
39.5314,6.1048
39.5313,6.1056
39.5312,6.1064
39.5311,6.1072
39.531,6.108
39.5308,6.1088
39.5307,6.1096
39.5306,6.1104
39.5305,6.1112
39.5303,6.112
39.5302,6.1128
39.5301,6.1136
39.53,6.1144
39.5298,6.1152
39.5297,6.116
39.5296,6.1168
39.5295,6.1176
39.5293,6.1184
39.5292,6.1192
39.5291,6.12
39.529,6.1208
39.5288,6.1216
39.5287,6.1224
39.5286,6.1232
39.5285,6.124
39.5284,6.1248
39.5282,6.1256
39.5281,6.1264
39.528,6.1272
39.5279,6.128
39.5277,6.1288
39.5276,6.1296
39.5275,6.1304
39.5274,6.1312
39.5272,6.132
39.5271,6.1328
39.527,6.1336
39.5269,6.1344
39.5267,6.1352
39.5266,6.136
39.5265,6.1368
39.5264,6.1376
39.5262,6.1384
39.5261,6.1392
39.526,6.14
39.5259,6.1408
39.5257,6.1416
39.5256,6.1424
39.5255,6.1432
39.5254,6.144
39.5252,6.1448
39.5251,6.1456
39.525,6.1464
39.5249,6.1472
39.5248,6.148
39.5246,6.1488
39.5245,6.1496
39.5244,6.1504
39.5243,6.1512
39.5241,6.152
39.524,6.1528
39.5239,6.1536
39.5238,6.1544
39.5236,6.1552
39.5235,6.156
39.5234,6.1568
39.5233,6.1576
39.5231,6.1584
39.523,6.1592
39.5229,6.16
39.5228,6.1608
39.5226,6.1616
39.5225,6.1624
39.5224,6.1632
39.5223,6.164
39.5221,6.1648
39.522,6.1656
39.5219,6.1664
39.5218,6.1672
39.5216,6.168
39.5215,6.1688
39.5214,6.1696
39.5213,6.1704
39.5211,6.1712
39.521,6.172
39.5209,6.1728
39.5208,6.1736
39.5206,6.1744
39.5205,6.1752
39.5204,6.176
39.5203,6.1768
39.5201,6.1776
39.52,6.1784
39.5199,6.1792
39.5198,6.18
39.5196,6.1808
39.5195,6.1816
39.5194,6.1824
39.5193,6.1832
39.5191,6.184
39.519,6.1848
39.5189,6.1856
39.5188,6.1864
39.5186,6.1872
39.5185,6.188
39.5184,6.1888
39.5183,6.1896
39.5181,6.1904
39.518,6.1912
39.5179,6.192
39.5178,6.1928
39.5176,6.1936
39.5175,6.1944
39.5174,6.1952
39.5173,6.196
39.5171,6.1968
39.517,6.1976
39.5169,6.1984
39.5168,6.1992
39.5166,6.2
39.5165,6.2008
39.5164,6.2016
39.5163,6.2024
39.5161,6.2032
39.516,6.204
39.5159,6.2048
39.5157,6.2056
39.5156,6.2064
39.5155,6.2072
39.5154,6.208
39.5152,6.2088
39.5151,6.2096
39.515,6.2104
39.5149,6.2112
39.5147,6.212
39.5146,6.2128
39.5145,6.2136
39.5144,6.2144
39.5142,6.2152
39.5141,6.216
39.514,6.2168
39.5139,6.2176
39.5137,6.2184
39.5136,6.2192
39.5135,6.22
39.5134,6.2208
39.5132,6.2216
39.5131,6.2224
39.513,6.2232
39.5129,6.224
39.5127,6.2248
39.5126,6.2256
39.5125,6.2264
39.5124,6.2272
39.5122,6.228
39.5121,6.2288
39.512,6.2296
39.5118,6.2304
39.5117,6.2312
39.5116,6.232
39.5115,6.2328
39.5113,6.2336
39.5112,6.2344
39.5111,6.2352
39.511,6.236
39.5108,6.2368
39.5107,6.2376
39.5106,6.2384
39.5105,6.2392
39.5103,6.24
39.5102,6.2408
39.5101,6.2416
39.51,6.2424
39.5098,6.2432
39.5097,6.244
39.5096,6.2448
39.5094,6.2456
39.5093,6.2464
39.5092,6.2472
39.5091,6.248
39.5089,6.2488
39.5088,6.2496
39.5087,6.2504
39.5086,6.2512
39.5084,6.252
39.5083,6.2528
39.5082,6.2536
39.5081,6.2544
39.5079,6.2552
39.5078,6.256
39.5077,6.2568
39.5075,6.2576
39.5074,6.2584
39.5073,6.2592
39.5072,6.26
39.507,6.2608
39.5069,6.2616
39.5068,6.2624
39.5067,6.2632
39.5065,6.264
39.5064,6.2648
39.5063,6.2656
39.5062,6.2664
39.506,6.2672
39.5059,6.268
39.5058,6.2688
39.5056,6.2696
39.5055,6.2704
39.5054,6.2712
39.5053,6.272
39.5051,6.2728
39.505,6.2736
39.5049,6.2744
39.5048,6.2752
39.5046,6.276
39.5045,6.2768
39.5044,6.2776
39.5042,6.2784
39.5041,6.2792
39.504,6.28
39.5039,6.2808
39.5037,6.2816
39.5036,6.2824
39.5035,6.2832
39.5034,6.284
39.5032,6.2848
39.5031,6.2856
39.503,6.2864
39.5028,6.2872
39.5027,6.288
39.5026,6.2888
39.5025,6.2896
39.5023,6.2904
39.5022,6.2912
39.5021,6.292
39.502,6.2928
39.5018,6.2936
39.5017,6.2944
39.5016,6.2952
39.5014,6.296
39.5013,6.2968
39.5012,6.2976
39.5011,6.2984
39.5009,6.2992
39.5008,6.3
39.5007,6.3008
39.5006,6.3016
39.5004,6.3024
39.5003,6.3032
39.5002,6.304
39.5,6.3048
39.4999,6.3056
39.4998,6.3064
39.4997,6.3072
39.4995,6.308
39.4994,6.3088
39.4993,6.3096
39.4991,6.3104
39.499,6.3112
39.4989,6.312
39.4988,6.3128
39.4986,6.3136
39.4985,6.3144
39.4984,6.3152
39.4983,6.316
39.4981,6.3168
39.498,6.3176
39.4979,6.3184
39.4977,6.3192
39.4976,6.32
39.4975,6.3208
39.4974,6.3216
39.4972,6.3224
39.4971,6.3232
39.497,6.324
39.4968,6.3248
39.4967,6.3256
39.4966,6.3264
39.4965,6.3272
39.4963,6.328
39.4962,6.3288
39.4961,6.3296
39.4959,6.3304
39.4958,6.3312
39.4957,6.332
39.4956,6.3328
39.4954,6.3336
39.4953,6.3344
39.4952,6.3352
39.4951,6.336
39.4949,6.3368
39.4948,6.3376
39.4947,6.3384
39.4945,6.3392
39.4944,6.34
39.4943,6.3408
39.4942,6.3416
39.494,6.3424
39.4939,6.3432
39.4938,6.344
39.4936,6.3448
39.4935,6.3456
39.4934,6.3464
39.4933,6.3472
39.4931,6.348
39.493,6.3488
39.4929,6.3496
39.4927,6.3504
39.4926,6.3512
39.4925,6.352
39.4924,6.3528
39.4922,6.3536
39.4921,6.3544
39.492,6.3552
39.4918,6.356
39.4917,6.3568
39.4916,6.3576
39.4915,6.3584
39.4913,6.3592
39.4912,6.36
39.4911,6.3608
39.4909,6.3616
39.4908,6.3624
39.4907,6.3632
39.4905,6.364
39.4904,6.3648
39.4903,6.3656
39.4902,6.3664
39.49,6.3672
39.4899,6.368
39.4898,6.3688
39.4896,6.3696
39.4895,6.3704
39.4894,6.3712
39.4893,6.372
39.4891,6.3728
39.489,6.3736
39.4889,6.3744
39.4887,6.3752
39.4886,6.376
39.4885,6.3768
39.4884,6.3776
39.4882,6.3784
39.4881,6.3792
39.488,6.38
39.4878,6.3808
39.4877,6.3816
39.4876,6.3824
39.4874,6.3832
39.4873,6.384
39.4872,6.3848
39.4871,6.3856
39.4869,6.3864
39.4868,6.3872
39.4867,6.388
39.4865,6.3888
39.4864,6.3896
39.4863,6.3904
39.4862,6.3912
39.486,6.392
39.4859,6.3928
39.4858,6.3936
39.4856,6.3944
39.4855,6.3952
39.4854,6.396
39.4852,6.3968
39.4851,6.3976
39.485,6.3984
39.4849,6.3992
39.4847,6.4
39.4846,6.4008
39.4845,6.4016
39.4843,6.4024
39.4842,6.4032
39.4841,6.404
39.484,6.4048
39.4838,6.4056
39.4837,6.4064
39.4836,6.4072
39.4834,6.408
39.4833,6.4088
39.4832,6.4096
39.483,6.4104
39.4829,6.4112
39.4828,6.412
39.4827,6.4128
39.4825,6.4136
39.4824,6.4144
39.4823,6.4152
39.4821,6.416
39.482,6.4168
39.4819,6.4176
39.4817,6.4184
39.4816,6.4192
39.4815,6.42
39.4814,6.4208
39.4812,6.4216
39.4811,6.4224
39.481,6.4232
39.4808,6.424
39.4807,6.4248
39.4806,6.4256
39.4804,6.4264
39.4803,6.4272
39.4802,6.428
39.4801,6.4288
39.4799,6.4296
39.4798,6.4304
39.4797,6.4312
39.4795,6.432
39.4794,6.4328
39.4793,6.4336
39.4791,6.4344
39.479,6.4352
39.4789,6.436
39.4787,6.4368
39.4786,6.4376
39.4785,6.4384
39.4784,6.4392
39.4782,6.44
39.4781,6.4408
39.478,6.4416
39.4778,6.4424
39.4777,6.4432
39.4776,6.444
39.4774,6.4448
39.4773,6.4456
39.4772,6.4464
39.4771,6.4472
39.4769,6.448
39.4768,6.4488
39.4767,6.4496
39.4765,6.4504
39.4764,6.4512
39.4763,6.452
39.4761,6.4528
39.476,6.4536
39.4759,6.4544
39.4757,6.4552
39.4756,6.456
39.4755,6.4568
39.4754,6.4576
39.4752,6.4584
39.4751,6.4592
39.475,6.46
39.4748,6.4608
39.4747,6.4616
39.4746,6.4624
39.4744,6.4632
39.4743,6.464
39.4742,6.4648
39.474,6.4656
39.4739,6.4664
39.4738,6.4672
39.4736,6.468
39.4735,6.4688
39.4734,6.4696
39.4733,6.4704
39.4731,6.4712
39.473,6.472
39.4729,6.4728
39.4727,6.4736
39.4726,6.4744
39.4725,6.4752
39.4723,6.476
39.4722,6.4768
39.4721,6.4776
39.4719,6.4784
39.4718,6.4792
39.4717,6.48
39.4715,6.4808
39.4714,6.4816
39.4713,6.4824
39.4712,6.4832
39.471,6.484
39.4709,6.4848
39.4708,6.4856
39.4706,6.4864
39.4705,6.4872
39.4704,6.488
39.4702,6.4888
39.4701,6.4896
39.47,6.4904
39.4698,6.4912
39.4697,6.492
39.4696,6.4928
39.4694,6.4936
39.4693,6.4944
39.4692,6.4952
39.4691,6.496
39.4689,6.4968
39.4688,6.4976
39.4687,6.4984
39.4685,6.4992
39.4684,6.5
39.4683,6.5008
39.4681,6.5016
39.468,6.5024
39.4679,6.5032
39.4677,6.504
39.4676,6.5048
39.4675,6.5056
39.4673,6.5064
39.4672,6.5072
39.4671,6.508
39.4669,6.5088
39.4668,6.5096
39.4667,6.5104
39.4665,6.5112
39.4664,6.512
39.4663,6.5128
39.4661,6.5136
39.466,6.5144
39.4659,6.5152
39.4658,6.516
39.4656,6.5168
39.4655,6.5176
39.4654,6.5184
39.4652,6.5192
39.4651,6.52
39.465,6.5208
39.4648,6.5216
39.4647,6.5224
39.4646,6.5232
39.4644,6.524
39.4643,6.5248
39.4642,6.5256
39.464,6.5264
39.4639,6.5272
39.4638,6.528
39.4636,6.5288
39.4635,6.5296
39.4634,6.5304
39.4632,6.5312
39.4631,6.532
39.463,6.5328
39.4628,6.5336
39.4627,6.5344
39.4626,6.5352
39.4624,6.536
39.4623,6.5368
39.4622,6.5376
39.462,6.5384
39.4619,6.5392
39.4618,6.54
39.4617,6.5408
39.4615,6.5416
39.4614,6.5424
39.4613,6.5432
39.4611,6.544
39.461,6.5448
39.4609,6.5456
39.4607,6.5464
39.4606,6.5472
39.4605,6.548
39.4603,6.5488
39.4602,6.5496
39.4601,6.5504
39.4599,6.5512
39.4598,6.552
39.4597,6.5528
39.4595,6.5536
39.4594,6.5544
39.4593,6.5552
39.4591,6.556
39.459,6.5568
39.4589,6.5576
39.4587,6.5584
39.4586,6.5592
39.4585,6.56
39.4583,6.5608
39.4582,6.5616
39.4581,6.5624
39.4579,6.5632
39.4578,6.564
39.4577,6.5648
39.4575,6.5656
39.4574,6.5664
39.4573,6.5672
39.4571,6.568
39.457,6.5688
39.4569,6.5696
39.4567,6.5704
39.4566,6.5712
39.4565,6.572
39.4563,6.5728
39.4562,6.5736
39.4561,6.5744
39.4559,6.5752
39.4558,6.576
39.4557,6.5768
39.4555,6.5776
39.4554,6.5784
39.4553,6.5792
39.4551,6.58
39.455,6.5808
39.4549,6.5816
39.4547,6.5824
39.4546,6.5832
39.4545,6.584
39.4543,6.5848
39.4542,6.5856
39.4541,6.5864
39.4539,6.5872
39.4538,6.588
39.4537,6.5888
39.4535,6.5896
39.4534,6.5904
39.4533,6.5912
39.4531,6.592
39.453,6.5928
39.4529,6.5936
39.4527,6.5944
39.4526,6.5952
39.4525,6.596
39.4523,6.5968
39.4522,6.5976
39.4521,6.5984
39.4519,6.5992
39.4518,6.6
39.4517,6.6008
39.4515,6.6016
39.4514,6.6024
39.4513,6.6032
39.4511,6.604
39.451,6.6048
39.4509,6.6056
39.4507,6.6064
39.4506,6.6072
39.4505,6.608
39.4503,6.6088
39.4502,6.6096
39.4501,6.6104
39.4499,6.6112
39.4498,6.612
39.4496,6.6128
39.4495,6.6136
39.4494,6.6144
39.4492,6.6152
39.4491,6.616
39.449,6.6168
39.4488,6.6176
39.4487,6.6184
39.4486,6.6192
39.4484,6.62
39.4483,6.6208
39.4482,6.6216
39.448,6.6224
39.4479,6.6232
39.4478,6.624
39.4476,6.6248
39.4475,6.6256
39.4474,6.6264
39.4472,6.6272
39.4471,6.628
39.447,6.6288
39.4468,6.6296
39.4467,6.6304
39.4466,6.6312
39.4464,6.632
39.4463,6.6328
39.4462,6.6336
39.446,6.6344
39.4459,6.6352
39.4458,6.636
39.4456,6.6368
39.4455,6.6376
39.4453,6.6384
39.4452,6.6392
39.4451,6.64
39.4449,6.6408
39.4448,6.6416
39.4447,6.6424
39.4445,6.6432
39.4444,6.644
39.4443,6.6448
39.4441,6.6456
39.444,6.6464
39.4439,6.6472
39.4437,6.648
39.4436,6.6488
39.4435,6.6496
39.4433,6.6504
39.4432,6.6512
39.4431,6.652
39.4429,6.6528
39.4428,6.6536
39.4427,6.6544
39.4425,6.6552
39.4424,6.656
39.4422,6.6568
39.4421,6.6576
39.442,6.6584
39.4418,6.6592
39.4417,6.66
39.4416,6.6608
39.4414,6.6616
39.4413,6.6624
39.4412,6.6632
39.441,6.664
39.4409,6.6648
39.4408,6.6656
39.4406,6.6664
39.4405,6.6672
39.4404,6.668
39.4402,6.6688
39.4401,6.6696
39.44,6.6704
39.4398,6.6712
39.4397,6.672
39.4395,6.6728
39.4394,6.6736
39.4393,6.6744
39.4391,6.6752
39.439,6.676
39.4389,6.6768
39.4387,6.6776
39.4386,6.6784
39.4385,6.6792
39.4383,6.68
39.4382,6.6808
39.4381,6.6816
39.4379,6.6824
39.4378,6.6832
39.4376,6.684
39.4375,6.6848
39.4374,6.6856
39.4372,6.6864
39.4371,6.6872
39.437,6.688
39.4368,6.6888
39.4367,6.6896
39.4366,6.6904
39.4364,6.6912
39.4363,6.692
39.4362,6.6928
39.436,6.6936
39.4359,6.6944
39.4357,6.6952
39.4356,6.696
39.4355,6.6968
39.4353,6.6976
39.4352,6.6984
39.4351,6.6992
39.4349,6.7
39.4348,6.7008
39.4347,6.7016
39.4345,6.7024
39.4344,6.7032
39.4343,6.704
39.4341,6.7048
39.434,6.7056
39.4338,6.7064
39.4337,6.7072
39.4336,6.708
39.4334,6.7088
39.4333,6.7096
39.4332,6.7104
39.433,6.7112
39.4329,6.712
39.4328,6.7128
39.4326,6.7136
39.4325,6.7144
39.4323,6.7152
39.4322,6.716
39.4321,6.7168
39.4319,6.7176
39.4318,6.7184
39.4317,6.7192
39.4315,6.72
39.4314,6.7208
39.4313,6.7216
39.4311,6.7224
39.431,6.7232
39.4308,6.724
39.4307,6.7248
39.4306,6.7256
39.4304,6.7264
39.4303,6.7272
39.4302,6.728
39.43,6.7288
39.4299,6.7296
39.4298,6.7304
39.4296,6.7312
39.4295,6.732
39.4293,6.7328
39.4292,6.7336
39.4291,6.7344
39.4289,6.7352
39.4288,6.736
39.4287,6.7368
39.4285,6.7376
39.4284,6.7384
39.4283,6.7392
39.4281,6.74
39.428,6.7408
39.4278,6.7416
39.4277,6.7424
39.4276,6.7432
39.4274,6.744
39.4273,6.7448
39.4272,6.7456
39.427,6.7464
39.4269,6.7472
39.4267,6.748
39.4266,6.7488
39.4265,6.7496
39.4263,6.7504
39.4262,6.7512
39.4261,6.752
39.4259,6.7528
39.4258,6.7536
39.4257,6.7544
39.4255,6.7552
39.4254,6.756
39.4252,6.7568
39.4251,6.7576
39.425,6.7584
39.4248,6.7592
39.4247,6.76
39.4246,6.7608
39.4244,6.7616
39.4243,6.7624
39.4241,6.7632
39.424,6.764
39.4239,6.7648
39.4237,6.7656
39.4236,6.7664
39.4235,6.7672
39.4233,6.768
39.4232,6.7688
39.423,6.7696
39.4229,6.7704
39.4228,6.7712
39.4226,6.772
39.4225,6.7728
39.4224,6.7736
39.4222,6.7744
39.4221,6.7752
39.4219,6.776
39.4218,6.7768
39.4217,6.7776
39.4215,6.7784
39.4214,6.7792
39.4213,6.78
39.4211,6.7808
39.421,6.7816
39.4208,6.7824
39.4207,6.7832
39.4206,6.784
39.4204,6.7848
39.4203,6.7856
39.4202,6.7864
39.42,6.7872
39.4199,6.788
39.4197,6.7888
39.4196,6.7896
39.4195,6.7904
39.4193,6.7912
39.4192,6.792
39.4191,6.7928
39.4189,6.7936
39.4188,6.7944
39.4186,6.7952
39.4185,6.796
39.4184,6.7968
39.4182,6.7976
39.4181,6.7984
39.418,6.7992
39.4178,6.8
39.4177,6.8008
39.4175,6.8016
39.4174,6.8024
39.4173,6.8032
39.4171,6.804
39.417,6.8048
39.4168,6.8056
39.4167,6.8064
39.4166,6.8072
39.4164,6.808
39.4163,6.8088
39.4162,6.8096
39.416,6.8104
39.4159,6.8112
39.4157,6.812
39.4156,6.8128
39.4155,6.8136
39.4153,6.8144
39.4152,6.8152
39.415,6.816
39.4149,6.8168
39.4148,6.8176
39.4146,6.8184
39.4145,6.8192
39.4144,6.82
39.4142,6.8208
39.4141,6.8216
39.4139,6.8224
39.4138,6.8232
39.4137,6.824
39.4135,6.8248
39.4134,6.8256
39.4132,6.8264
39.4131,6.8272
39.413,6.828
39.4128,6.8288
39.4127,6.8296
39.4126,6.8304
39.4124,6.8312
39.4123,6.832
39.4121,6.8328
39.412,6.8336
39.4119,6.8344
39.4117,6.8352
39.4116,6.836
39.4114,6.8368
39.4113,6.8376
39.4112,6.8384
39.411,6.8392
39.4109,6.84
39.4108,6.8408
39.4106,6.8416
39.4105,6.8424
39.4103,6.8432
39.4102,6.844
39.4101,6.8448
39.4099,6.8456
39.4098,6.8464
39.4096,6.8472
39.4095,6.848
39.4094,6.8488
39.4092,6.8496
39.4091,6.8504
39.4089,6.8512
39.4088,6.852
39.4087,6.8528
39.4085,6.8536
39.4084,6.8544
39.4083,6.8552
39.4081,6.856
39.408,6.8568
39.4078,6.8576
39.4077,6.8584
39.4076,6.8592
39.4074,6.86
39.4073,6.8608
39.4071,6.8616
39.407,6.8624
39.4069,6.8632
39.4067,6.864
39.4066,6.8648
39.4064,6.8656
39.4063,6.8664
39.4062,6.8672
39.406,6.868
39.4059,6.8688
39.4057,6.8696
39.4056,6.8704
39.4055,6.8712
39.4053,6.872
39.4052,6.8728
39.405,6.8736
39.4049,6.8744
39.4048,6.8752
39.4046,6.876
39.4045,6.8768
39.4043,6.8776
39.4042,6.8784
39.4041,6.8792
39.4039,6.88
39.4038,6.8808
39.4036,6.8816
39.4035,6.8824
39.4034,6.8832
39.4032,6.884
39.4031,6.8848
39.4029,6.8856
39.4028,6.8864
39.4027,6.8872
39.4025,6.888
39.4024,6.8888
39.4023,6.8896
39.4021,6.8904
39.402,6.8912
39.4018,6.892
39.4017,6.8928
39.4016,6.8936
39.4014,6.8944
39.4013,6.8952
39.4011,6.896
39.401,6.8968
39.4009,6.8976
39.4007,6.8984
39.4006,6.8992
39.4004,6.9
39.4003,6.9008
39.4002,6.9016
39.4,6.9024
39.3999,6.9032
39.3997,6.904
39.3996,6.9048
39.3994,6.9056
39.3993,6.9064
39.3992,6.9072
39.399,6.908
39.3989,6.9088
39.3987,6.9096
39.3986,6.9104
39.3985,6.9112
39.3983,6.912
39.3982,6.9128
39.398,6.9136
39.3979,6.9144
39.3978,6.9152
39.3976,6.916
39.3975,6.9168
39.3973,6.9176
39.3972,6.9184
39.3971,6.9192
39.3969,6.92
39.3968,6.9208
39.3966,6.9216
39.3965,6.9224
39.3964,6.9232
39.3962,6.924
39.3961,6.9248
39.3959,6.9256
39.3958,6.9264
39.3957,6.9272
39.3955,6.928
39.3954,6.9288
39.3952,6.9296
39.3951,6.9304
39.395,6.9312
39.3948,6.932
39.3947,6.9328
39.3945,6.9336
39.3944,6.9344
39.3943,6.9352
39.3941,6.936
39.394,6.9368
39.3938,6.9376
39.3937,6.9384
39.3935,6.9392
39.3934,6.94
39.3933,6.9408
39.3931,6.9416
39.393,6.9424
39.3928,6.9432
39.3927,6.944
39.3926,6.9448
39.3924,6.9456
39.3923,6.9464
39.3921,6.9472
39.392,6.948
39.3919,6.9488
39.3917,6.9496
39.3916,6.9504
39.3914,6.9512
39.3913,6.952
39.3911,6.9528
39.391,6.9536
39.3909,6.9544
39.3907,6.9552
39.3906,6.956
39.3904,6.9568
39.3903,6.9576
39.3902,6.9584
39.39,6.9592
39.3899,6.96
39.3897,6.9608
39.3896,6.9616
39.3895,6.9624
39.3893,6.9632
39.3892,6.964
39.389,6.9648
39.3889,6.9656
39.3887,6.9664
39.3886,6.9672
39.3885,6.968
39.3883,6.9688
39.3882,6.9696
39.388,6.9704
39.3879,6.9712
39.3878,6.972
39.3876,6.9728
39.3875,6.9736
39.3873,6.9744
39.3872,6.9752
39.387,6.976
39.3869,6.9768
39.3868,6.9776
39.3866,6.9784
39.3865,6.9792
39.3863,6.98
39.3862,6.9808
39.3861,6.9816
39.3859,6.9824
39.3858,6.9832
39.3856,6.984
39.3855,6.9848
39.3853,6.9856
39.3852,6.9864
39.3851,6.9872
39.3849,6.988
39.3848,6.9888
39.3846,6.9896
39.3845,6.9904
39.3844,6.9912
39.3842,6.992
39.3841,6.9928
39.3839,6.9936
39.3838,6.9944
39.3836,6.9952
39.3835,6.996
39.3834,6.9968
39.3832,6.9976
39.3831,6.9984
39.3829,6.9992
39.3828,7.0
39.3826,7.0008
39.3825,7.0016
39.3824,7.0024
39.3822,7.0032
39.3821,7.004
39.3819,7.0048
39.3818,7.0056
39.3816,7.0064
39.3815,7.0072
39.3814,7.008
39.3812,7.0088
39.3811,7.0096
39.3809,7.0104
39.3808,7.0112
39.3807,7.012
39.3805,7.0128
39.3804,7.0136
39.3802,7.0144
39.3801,7.0152
39.3799,7.016
39.3798,7.0168
39.3797,7.0176
39.3795,7.0184
39.3794,7.0192
39.3792,7.02
39.3791,7.0208
39.3789,7.0216
39.3788,7.0224
39.3787,7.0232
39.3785,7.024
39.3784,7.0248
39.3782,7.0256
39.3781,7.0264
39.3779,7.0272
39.3778,7.028
39.3777,7.0288
39.3775,7.0296
39.3774,7.0304
39.3772,7.0312
39.3771,7.032
39.3769,7.0328
39.3768,7.0336
39.3767,7.0344
39.3765,7.0352
39.3764,7.036
39.3762,7.0368
39.3761,7.0376
39.3759,7.0384
39.3758,7.0392
39.3757,7.04
39.3755,7.0408
39.3754,7.0416
39.3752,7.0424
39.3751,7.0432
39.3749,7.044
39.3748,7.0448
39.3747,7.0456
39.3745,7.0464
39.3744,7.0472
39.3742,7.048
39.3741,7.0488
39.3739,7.0496
39.3738,7.0504
39.3737,7.0512
39.3735,7.052
39.3734,7.0528
39.3732,7.0536
39.3731,7.0544
39.3729,7.0552
39.3728,7.056
39.3726,7.0568
39.3725,7.0576
39.3724,7.0584
39.3722,7.0592
39.3721,7.06
39.3719,7.0608
39.3718,7.0616
39.3716,7.0624
39.3715,7.0632
39.3714,7.064
39.3712,7.0648
39.3711,7.0656
39.3709,7.0664
39.3708,7.0672
39.3706,7.068
39.3705,7.0688
39.3704,7.0696
39.3702,7.0704
39.3701,7.0712
39.3699,7.072
39.3698,7.0728
39.3696,7.0736
39.3695,7.0744
39.3693,7.0752
39.3692,7.076
39.3691,7.0768
39.3689,7.0776
39.3688,7.0784
39.3686,7.0792
39.3685,7.08
39.3683,7.0808
39.3682,7.0816
39.3681,7.0824
39.3679,7.0832
39.3678,7.084
39.3676,7.0848
39.3675,7.0856
39.3673,7.0864
39.3672,7.0872
39.367,7.088
39.3669,7.0888
39.3668,7.0896
39.3666,7.0904
39.3665,7.0912
39.3663,7.092
39.3662,7.0928
39.366,7.0936
39.3659,7.0944
39.3657,7.0952
39.3656,7.096
39.3655,7.0968
39.3653,7.0976
39.3652,7.0984
39.365,7.0992
39.3649,7.1
39.3647,7.1008
39.3646,7.1016
39.3644,7.1024
39.3643,7.1032
39.3642,7.104
39.364,7.1048
39.3639,7.1056
39.3637,7.1064
39.3636,7.1072
39.3634,7.108
39.3633,7.1088
39.3631,7.1096
39.363,7.1104
39.3629,7.1112
39.3627,7.112
39.3626,7.1128
39.3624,7.1136
39.3623,7.1144
39.3621,7.1152
39.362,7.116
39.3618,7.1168
39.3617,7.1176
39.3616,7.1184
39.3614,7.1192
39.3613,7.12
39.3611,7.1208
39.361,7.1216
39.3608,7.1224
39.3607,7.1232
39.3605,7.124
39.3604,7.1248
39.3603,7.1256
39.3601,7.1264
39.36,7.1272
39.3598,7.128
39.3597,7.1288
39.3595,7.1296
39.3594,7.1304
39.3592,7.1312
39.3591,7.132
39.359,7.1328
39.3588,7.1336
39.3587,7.1344
39.3585,7.1352
39.3584,7.136
39.3582,7.1368
39.3581,7.1376
39.3579,7.1384
39.3578,7.1392
39.3576,7.14
39.3575,7.1408
39.3574,7.1416
39.3572,7.1424
39.3571,7.1432
39.3569,7.144
39.3568,7.1448
39.3566,7.1456
39.3565,7.1464
39.3563,7.1472
39.3562,7.148
39.356,7.1488
39.3559,7.1496
39.3558,7.1504
39.3556,7.1512
39.3555,7.152
39.3553,7.1528
39.3552,7.1536
39.355,7.1544
39.3549,7.1552
39.3547,7.156
39.3546,7.1568
39.3544,7.1576
39.3543,7.1584
39.3542,7.1592
39.354,7.16
39.3539,7.1608
